movie_id,cast_data,crew_data
44639,Matt Damon|Narrator|0~~William Ackman|Himself|1~~Barack Obama|Himself|2~~George W. Bush|Himself|3~~Jonathan Alpert|Himself|4~~Christine Lagarde|Himself|5~~Ann Curry|Himself|6~~Daniel Alpert|Himself|7~~Sigridur Benediktsdottir|Herfself|8,Director|Charles Ferguson|Directing~~Producer|Charles Ferguson|Production~~Producer|Audrey Marrs|Production~~Producer|Kalyanee Mam|Production~~Executive Producer|Jeffrey Lurie|Production~~Executive Producer|Christina Weiss Lurie|Production~~Director of Photography|Svetlana Cvetko|Camera~~Director of Photography|Kaylanee Mam|Camera~~Original Music Composer|Alex Heffes|Sound~~Editor|Chad Beck|Editing~~Editor|Adam Bolt|Editing~~Sound mixer|Michael Jones|Sound~~Writer|Chad Beck|Writing~~Writer|Adam Bolt|Writing~~Music Supervisor|Susan Jacobs|Sound~~Sound mixer|David Hocs|Sound~~Sound mixer|David Mendez|Sound~~Gaffer|Arthur Aravena|Lighting~~Gaffer|John Frisbe|Lighting
301351,Zac Efron|Cole|0~~Emily Ratajkowski|Sophie|1~~Wes Bentley|James|2~~Nick Rotteveel|Himself|3~~Alessandro Lindblad|Himself|4~~Jon Abrahams|Nicky|6~~Shiloh Fernandez|Ollie|7~~Jon Bernthal|Paige Morrell|8~~Vanessa Lengies|Mel|9~~Miranda Rae Mayo|Courtney|10~~Rob Silverman|Valley Hater|11~~Nev Schulman|Party Guest (uncredited)|12~~Molly Hagan|Francine|13~~Jonny Weston|Mason|14~~Alex Shaffer|Squirrel|15~~Alicia Coppola|Mrs. Romero|16~~Wiley M. Pickett|Carl|17~~Brittany Furlan|Sara|18~~Rebecca Forsythe|Clarissa|19~~Joey Rudman|Joey|20~~Kelsey Formost|Rebecca|21~~Scarlett Benchley|Mindy|22~~Devon Barnes|Heather|23~~Timothy Granaderos|Preppy Guy|24~~Raleigh Adams|Preppy Guy|25,Director|Max Joseph|Directing~~Producer|Tim Bevan|Production~~Producer|Eric Fellner|Production~~Screenplay|Meaghan Oppenheimer|Writing~~Screenplay|Max Joseph|Writing~~Cinematography|Brett Pawlak|Crew~~Editor|Terel Gibson|Editing
4816,Forest Whitaker|Ghost Dog|0~~Cliff Gorman|Sonny Valerio|1~~Tricia Vessey|Louise Vargo|2~~Henry Silva|Ray Vargo|3~~Victor Argo|Vinny|4~~Joseph Rigano|Joe Rags|5~~John Tormey|Louie|6~~Damon Whitaker|Young Ghost Dog|7~~Frank Minucci|Big Angie|8~~Richard Portnow|Handsome Frank|9~~Gene Ruffini|Old Consigliere|10~~Frank Adonis|Bodyguard|11~~RZA|Samurai|12~~Isaach De Bankolé|Raymond|13~~Chuck Jeffreys|Mugger|14~~Gano Grills|Gangsta in Red|15~~Jamie Hector|Gangsta in Red|16~~Roberto Lopez|Punk in Alley|17~~Jerry Todisco|Punk in Alley|18~~Camille Winbush|Pearline|19~~Gary Farmer|Nobody|20~~Jerry Sturiano|Lefty|21~~Alfred Nittoli|Al|22~~Sharon Angela|Blonde with Jaguar|23,Director|Jim Jarmusch|Directing~~Producer|Jim Jarmusch|Production~~Producer|Richard Guay|Production~~Screenplay|Jim Jarmusch|Writing~~Director of Photography|Robby Müller|Camera~~Original Music Composer|RZA|Sound~~Editor|Jay Rabinowitz|Editing~~Production Design|Ted Berner|Art~~Art Direction|Mario Ventenilla|Art
7873,Christian Bale|Jim Luther Davis|0~~Freddy Rodríguez|Mike Alonzo|1~~Eva Longoria|Sylvia|2~~Chaka Forman|Toussant|3~~Tammy Trull|Marta|4~~J.K. Simmons|Agent Richards|5~~Michael Monks|Agent Hollenbeck|6~~Samantha Esteban|Letty|7~~Tania Verafield|Patty|8~~Noel Gugliemi|Flaco|9~~Adriana Millan|Rita|10~~Geovanny Corvera|Wilo|11~~Cesar Garcia|Listo|12~~Terry Crews|Darrell|13~~Emilio Rivera|Eddy|14~~Paul Renteria|Ranchero|15,Director|David Ayer|Directing~~Producer|Andrea Sperling|Production~~Producer|David Ayer|Production~~Director of Photography|Steve Mason|Camera~~Original Music Composer|Graeme Revell|Sound~~Editor|Conrad Buff IV|Editing~~Production Design|Devorah Herbert|Art~~Casting|Mary Vernieu|Production~~Casting|Shalimar Reodica|Production~~Author|David Ayer|Writing
331190,,Director|Jerry Jameson|Directing~~Producer|David Oyelowo|Production~~Producer|Terry Botwick|Production~~Producer|Alex Garcia|Production~~Executive Producer|Ralph Winter|Production~~Executive Producer|Brian Bird|Production~~Executive Producer|Jonathan Gray|Production~~Screenplay|Brian Bird|Writing~~Director of Photography|Luis David Sansans|Camera~~Original Music Composer|Lorne Balfe|Sound~~Editor|Melissa Kent|Editing~~Production Design|Sandra Cabriada|Art~~Costume Design|Cameron Doyle|Costume & Make-Up~~Casting|Mark Fincannon|Production~~Art Direction|Nicolas Scabini|Art
15186,"David Duchovny|Bill|0~~Nicky Katt|Hitler|1~~Catherine Keener|Lee|2~~Mary McCormack|Linda|3~~David Hyde Pierce|Carl|4~~Julia Roberts|Catherine|5~~Blair Underwood|Nicholas|6~~January Jones|Tracy|7~~Dina Spybey-Waters|Third Fired Employee|8~~Sandra Oh|Fourth Fired Employee|9~~Brad Rowe|Sam Osborne|10~~Jeff Garlin|Harvey, probably|11~~Enrico Colantoni|Arty|12~~David Fincher|Film Director|13~~Steven Soderbergh|Himself|14~~Brad Pitt|Himself|15~~Terence Stamp|Wilson/Himself|16",Director|Steven Soderbergh|Directing~~Producer|Scott Kramer|Production~~Producer|Gregory Jacobs|Production~~Director of Photography|Steven Soderbergh|Camera~~Editor|Sarah Flack|Editing~~Visual Effects|Randall Balsmeyer|Visual Effects~~Casting|Debra Zane|Production~~Casting Associate|Terri Taylor|Production~~Foley|Dawn Lunsford|Sound~~Foley|Alicia Stevenson|Sound~~First Assistant Editor|Susan Littenberg|Editing~~Music|Jacques Davidovici|Sound~~Writer|Coleman Hough|Writing~~Costume Supervisor|Shoshana Rubin|Costume & Make-Up~~Still Photographer|Bob Marshak|Camera~~Gaffer|Russell Ayer|Lighting~~Camera Operator|Duane Manwiller|Camera~~Second Unit Cinematographer|Duane Manwiller|Crew~~Script Supervisor|Rebecca Robertson|Directing~~Rigging Gaffer|Brent Studler|Lighting
17994,Stephen Nichols|Brandon Sinclair|0~~Tawny Kitaen|Linda Brewster|1~~Todd Allen|Jim Morar|2~~Kathleen Wilhoite|Zarabeth|3~~Burke Byrnes|Lt. Dewhurst|4~~James W. Quinn|Lloyd|5~~Rose Marie|Mrs. Moses|6~~Judy Tatum|Dr. Gelineau|7~~Gloria Hayes|Wanda|8~~J.P. Luebsen|Malfeitor|9~~Kenny Rhodes|Mike|10~~Susan Nickerson|Chris|11~~Ryan Carroll|Roger|12,Director|Kevin Tenney|Directing~~Screenplay|Kevin Tenney|Writing
1378,"Sook-Yin Lee|Sofia|0~~Paul Dawson|James|1~~PJ DeBoy|Jamie|2~~Jay Brannan|Ceth|3~~Lindsay Beamish|Severin|4~~Raphael Barker|Rob|5~~Peter Stickles|Caleb|6~~Ray Rivas|Shabbos Goy|7~~Bitch|Bitch|8~~Shanti Carson|Leah|9~~Justin Hagan|Brad|10~~Miriam Shor|Cheryl|11~~Bradford Scobie|Dr. Donut|12~~Reg Vermue|Albino|13~~Adam Hardman|Jesse|14~~Alan Mandell|Tobias, the Mayor|15~~Jan Hilmer|Nick|16~~Stephen Kent Jusick|Creamy|17~~Yolonda Ross|Faustus|18~~Jocelyn Samson|Jid|19~~Daniela Sea|Little Prince|20~~Rachael C. Smith|Zoey|21~~Derek Jackson|Derek|22~~Jonathan Caouette|Blondie-Grabber|23~~Mary Beth Peil|Ann, Lady of the Gutter|24",Director|John Cameron Mitchell|Directing~~Producer|John Cameron Mitchell|Production~~Producer|Howard Gertler|Production~~Producer|Tim Perell|Production~~Screenplay|John Cameron Mitchell|Writing~~Director of Photography|Frank G. DeMarco|Camera~~Editor|Brian A. Kates|Editing~~Costume Design|Kurt and Bart|Costume & Make-Up~~Music|Yo La Tengo|Sound
8885,Ari Folman|Himself (voice)|0~~Ron Ben-Yishai|Himself (voice)|1~~Dror Harazi|Himself (voice)|2~~Ronny Dayag|Himself (voice)|3,Director|Ari Folman|Directing~~Producer|Gerhard Meixner|Production~~Producer|Roman Paul|Production~~Producer|Serge Lalou|Production~~Screenplay|Ari Folman|Writing~~Original Music Composer|Max Richter|Sound~~Editor|Nili Feller|Editing~~Visual Effects|Roei Tzoref|Visual Effects~~Art Direction|David Polonsky|Art~~Sound Designer|Aviv Aldema|Sound
48382,Kirby Heyborne|Sam|0~~Michael Flynn|Laban|1,
12901,Campbell Scott|Narrator (voice)|0~~Gerald Burke|Gerald Burke|1~~Ali Fadhil|Ali Fadhil|2~~Robert Hutchings|Robert Hutchings|3,Director|Charles Ferguson|Directing~~Writer|Charles Ferguson|Writing
250124,Bel Powley|Minnie Goetze|0~~Kristen Wiig|Charlotte Worthington|1~~Alexander Skarsgård|Monroe Rutherford|2~~Christopher Meloni|Pascal MacCorkill|3~~Austin Lyon|Ricky Wasserman|4~~Madeleine Waters|Kimmie Minter|5~~Margarita Levieva|Tabatha|6~~Quinn Nagle|Chuck Saunders|7~~Abby Wait|Gretel|8~~John Parsons|Burt|9~~Miranda Bailey|Andrea|10~~Carson D. Mell|Michael Cocaine|11~~Davy Clements|Arnie|12~~Susannah Schulman Rogers|Aline Kominsky (voice)|13~~Anthony Williams|Frankie|14~~Charles Lewis III|Cool English Teacher|15~~David Fine|Old Hippie|16~~Joshua Grannell|Drag Queen|17~~Nate Heller|Band Member|18~~Lance Hill|Band Member|19~~Jon Freeman|Band Member|20~~Persephone Gloeckner-Suits|Student|21,Director|Marielle Heller|Directing~~Producer|Anne Carey|Production~~Producer|Miranda Bailey|Production~~Producer|Bert Hamelinck|Production~~Executive Producer|Jorma Taccone|Production~~Executive Producer|Amy Nauiokas|Production~~Executive Producer|Amanda Marshall|Production~~Screenplay|Marielle Heller|Writing~~Director of Photography|Brandon Trost|Camera~~Original Music Composer|Nate Heller|Sound~~Editor|Marie-Hélène Dozo|Editing~~Editor|Koen Timmerman|Editing~~Production Design|Jonah Markowitz|Art~~Costume Design|Carmen Grande|Costume & Make-Up~~Casting|Nina Henninger|Production~~Art Direction|Emily K. Rolph|Art~~Music Supervisor|Howard Paar|Sound~~Line Producer|Debbie Brubaker|Production
14284,Buzz Aldrin|Himself|0~~Michael Collins||1~~Alan Bean||2~~Eugene Cernan||3~~Charles Duke||4~~James Lovell||5~~Edgar Mitchell||6~~Harrison Schmitt||7~~John Young||9,Director|David Sington|Directing
57120,Michelle Williams|Emily Tetherow|0~~Bruce Greenwood|Stephen Meek|1~~Will Patton|Soloman Tetherow|2~~Zoe Kazan|Millie Gately|3~~Paul Dano|Thomas Gately|4~~Shirley Henderson|Glory White|5~~Neal Huff|William White|6~~Tommy Nelson|Jimmy White|7~~Rod Rondeaux|The Indian|8,Director|Kelly Reichardt|Directing~~Producer|Neil Kopp|Production~~Producer|Anish Savjani|Production~~Producer|Elizabeth Cuthrell|Production~~Director of Photography|Christopher Blauvelt|Camera~~Editor|Kelly Reichardt|Editing~~Production Design|David Doernberg|Art~~Costume Design|Victoria Farrell|Costume & Make-Up~~Casting|Laura Rosenthal|Production~~Casting|Simon Max Hill|Production~~Art Direction|Kat Uhlmansiek|Art~~Supervising Sound Editor|Javier Bennassar|Sound~~Foley|Ellen Heuer|Sound~~Sound Designer|Leslie Shatz|Sound~~Makeup Department Head|Leo Won|Costume & Make-Up~~Writer|Jonathan Raymond|Writing~~Music|Jeff Grace|Sound~~Foley|Lara Dale|Sound~~Digital Intermediate|Donnie Creighton|Editing
12228,Dennis Hopper|Narrator (voice)|0~~Peter Bart|Himself|1~~Warren Beatty|Himself (archive footage)|2~~Carl Bernstein|Himself|3,Director|Fenton Bailey|Directing~~Director|Randy Barbato|Directing~~Producer|Brian Grazer|Production~~Producer|Ron Howard|Production~~Producer|Fenton Bailey|Production~~Executive Producer|Kim Roth|Production~~Screenplay|Fenton Bailey|Writing~~Screenplay|Randy Barbato|Writing~~Director of Photography|Teodoro Maniaci|Camera~~Director of Photography|David Kempner|Camera~~Original Music Composer|David Benjamin Steinberg|Sound~~Editor|Jeremy Simmons|Editing~~Editor|William Grayburn|Editing
22617,Danny Aiello|Louis Cropa|0~~John Rothman|Gary Lieberman|1~~Frank Bongiorno|Enrico Coventie|2~~Lexie Sperduto|Lucy Clemente|3~~Zainab Jah|Adrian|4~~Alex Corrado|Paolo|5~~Michael McGlone|Carmen|6~~Walt McPherson|Detective Drury|7~~Polly Draper|Natalie Clemente|8~~Summer Phoenix|Marti Wellington|9,Director|Bob Giraldi|Directing~~Writer|Rick Shaughnessy|Writing~~Writer|Brian S. Kalata|Writing
55561,Toni Collette|Iris Chapman|0~~Parker Posey|Margaret Burre|1~~Lisa Kudrow|Paula|2~~Alanna Ubach|Jane|3~~Helen FitzGerald|Cleo|4~~Stanley DeSantis|Art|5~~Jamie Kennedy|Eddie|6~~David James Elliott|Mr. MacNamee|7~~Debra Jo Rupp|Barbara|8~~Kevin Cooney|Mr. Kilmer|9~~Bob Balaban|Milton Lasky|10~~Paul Dooley|Bud Chapman|11~~Scott Mosenson|Jack Shoberg|12~~Joshua Malina|Global Credit Receptionist|13,Director|Jill Sprecher|Directing
42889,Matt Bennett|Matt|0~~Zack Pearlman|Zack|1~~Jacob Davich|Jacob|2~~Justin Kline|Justin|3~~Krysta Rodriguez|Krysta|4~~Nicole Weaver|Nicole|5~~Savannah Welch|Becca|6~~Tina Parker|Tina|7,Director|Huck Botko|Directing~~Director|Andrew Gurland|Directing
10656,Isabelle Adjani|Héléna|0~~Christopher Lambert|Fred|1~~Richard Bohringer|Le fleuriste|2~~Michel Galabru|Commissaire Gesbert|3~~Jean-Hugues Anglade|Roller skater|4~~Jean Reno|Drummer|5~~Jean-Pierre Bacri|Inspector Batman|6~~Jean Bouise|The Station Master|7,Director|Luc Besson|Directing~~Producer|Luc Besson|Production~~Producer|François Ruggieri|Production~~Director of Photography|Carlo Varini|Camera~~Original Music Composer|Eric Serra|Sound~~Author|Luc Besson|Writing~~Author|Marc Perrier|Writing
24363,Robin Williams|Pappass|0~~David Duchovny|Tom Warshaw|1~~Anton Yelchin|Tommy|2~~Téa Leoni|Mrs. Warshaw|3~~Erica Tazel|Reader|4~~Alice Drummond|Mrs. Brevoort|5~~Erykah Badu|Lady / Bernadette|6~~Frank Langella|Reverend Duncan|7~~Zelda Williams|Melissa|8~~Olga Sosnovska|Simone|9~~Orlando Jones|Superfly|10~~Claire Lautier|Madam Chatquipet|11~~Michael Chapman|Doorman|12~~Lisby Larson|Mrs. Loggia|13,Director|David Duchovny|Directing~~Producer|Richard Barton Lewis|Production~~Producer|Jane Rosenthal|Production~~Producer|Bob Yari|Production~~Executive Producer|Jeff Skoll|Production~~Executive Producer|Adam Merims|Production~~Executive Producer|Zanne Devine|Production~~Director of Photography|Michael Chapman|Camera~~Original Music Composer|Geoff Zanelli|Sound~~Editor|Suzy Elmiger|Editing~~Production Design|Lester Cohen|Art~~Costume Design|Ellen Lutter|Costume & Make-Up~~Casting|Avy Kaufman|Production~~Art Direction|Teresa Mastropierro|Art~~Writer|David Duchovny|Writing~~Script Supervisor|Sheila Paige|Directing~~Line Producer|Adam Merims|Production~~Set Decoration|Jennifer Greenberg|Art~~Choreographer|Lisa Shriver|Crew~~Co-Producer|David Gaines|Production
13121,,Director|Mitchell Lichtenstein|Directing~~Producer|Mitchell Lichtenstein|Production~~Producer|Joyce Pierpoline|Production~~Director of Photography|Wolfgang Held|Camera~~Original Music Composer|Robert Miller|Sound~~Editor|Joe Landauer|Editing~~Production Design|Paul Avery|Art~~Costume Design|Rita Ryack|Costume & Make-Up~~Casting|Billy Hopkins|Production~~Casting|Kerry Barden|Production~~Casting|Paul Schnee|Production~~Writer|Mitchell Lichtenstein|Writing
24746,Jeffrey Falcon|Buddy|0~~Justin McGuire|The Kid|1~~Kim De Angelo|Mother|2~~Stephane Gauger|Death|3~~Clifford Hugo|Psycho|4~~Oleg Bernov|Red Elvis|5~~Igor Yuzov|Red Elvis|6~~Zhenya Kolykhanov|Red Elvis|7~~George L. Casillas|Mariachi|8~~Avi Sills|Red Elvis|9~~Monti Ellison|Head Pin Pal|10~~Kareem|Pin Pal II|11~~Paul Szopa|Pin Pal III|12~~Richard McGuire|Cantina owner|13~~Zuma Jay|Car Guy|14,Director|Lance Mungia|Directing~~Producer|Leanna Creel|Production~~Producer|Jeffrey Falcon|Production~~Producer|Lance Mungia|Production~~Executive Producer|Michael Burns|Production~~Director of Photography|Kristian Bernier|Camera~~Editor|James Frisa|Editing~~Writer|Jeffrey Falcon|Writing~~Writer|Lance Mungia|Writing
12109,Paul Kaye|Frankie Wilde|0~~Kate Magowan|Sonja|1~~Neil Maskell|Jack Stoddart|2~~Beatriz Batarda|Penelope|3~~Pete Tong|Himself|4~~Mike Wilmot|Max|5~~Tim Plester|Brent|6~~Paul Spence|Alfonse|7~~Steve Oram|Blinky|8~~Carl Cox|Himself|9~~Tiësto|Himself|10,Director|Michael Dowse|Directing~~Producer|James Richardson|Production~~Producer|Allan Niblo|Production~~Executive Producer|Rupert Preston|Production~~Executive Producer|Rob Morgan|Production~~Executive Producer|Kim Roberts|Production~~Director of Photography|Balazs Bolygo|Camera~~Original Music Composer|Graham Massey|Sound~~Editor|Stuart Gazzard|Editing~~Other|Simon Rodgers|Crew
27023,Steve Buscemi|John|0~~Romany Malco|Virgil|1~~Tim Blake Nelson|Ned|2~~Sarah Silverman|Jill|3~~John Cho|Smitty|4~~Emmanuelle Chriqui|Tasty D Lite|5,Director|Hue Rhodes|Directing
22913,,Director|Shane Meadows|Directing~~Producer|Imogen West|Production~~Executive Producer|George Faber|Production~~Original Music Composer|Boo Hewerdine|Sound~~Cinematography|Ashley Rowe|Crew~~Editor|William Diver|Editing~~Casting|Abi Cohen|Production~~Writer|Shane Meadows|Writing~~Writer|Paul Fraser|Writing~~Line Producer|Sally French|Production
273899,Jeremy Irvine|Danny|0~~Jonny Beauchamp|Ray / Ramona|1~~Jonathan Rhys Meyers|Trevor|2~~Ron Perlman|Ed Murphy|3~~Caleb Landry Jones|Orphan Annie|4~~Karl Glusman|Joe Altman|5~~Vladimir Alexis|Cong|6~~Alexandre Nachi|Lee|7~~Joey King|Phoebe|8~~Matt Craven|Deputy Seymour Pine|9~~Atticus Mitchell|Matt|10~~David Cubitt|Coach Winters|11~~Mark Camacho|Fat Tony|12~~Andrea Frankle|Joyce Winters|13~~Kwasi Songui|Big Daddy|14~~Joanne Vannicola|Sam|15~~Wilson Gonzalez Ochsenknecht|Hans Keller|16,Director|Roland Emmerich|Directing~~Screenplay|Jon Robin Baitz|Writing~~Director of Photography|Markus Förderer|Camera~~Script Supervisor|Lorette Leblanc|Directing
20653,Saif Ali Khan|Romeo|0~~Kareena Kapoor|Laila|1~~Javed Jaffrey|Charlie Anna|2~~Tanaaz Currim Irani|Mini|3~~Vrajesh Hirjee|Guru|4,
67373,James Caan||1~~James Caan|Jimmy|2~~Frank Vincent|Danny Santini|3~~Vincent Pastore|Skippy|4~~Louis Vanaria|Austin Palermo|5~~Christian Maelen|Robert Biaggio|6~~Edward Lynch|Johnny Irish|7~~Chuck Zito|DeGrazio Head Soldier|8,Director|Danny Provenzano|Directing~~Writer|Ted A. Bohus|Writing~~Writer|Danny Provenzano|Writing
171759,William Brent|Billy Stone|0~~Sammi Hanratty|Allie|1~~James Hong|Faleaka|2~~Alex Kendrick|Daniel|3~~Mark Dacascos|Cobra|4~~Jansen Panettiere|Huko|5~~Tiya Sircar|Mohea|6~~William Corkery|Anui|7~~Marlowe Peyton|Lisa|8,Director|Bill Muir|Directing~~Director of Photography|Brian Baugh|Camera~~Original Music Composer|Steffan Fantini|Sound~~Original Music Composer|Marc Fantini|Sound~~Production Design|Mona Nahm|Art~~Writer|Bill Muir|Writing
206296,Anna Kendrick|Cathy Hiatt|0~~Jeremy Jordan|Jamie Wellerstein|1~~Natalie Knepp|Alise Michaels|2~~Bettina Bresnan|Heather Greenblatt|3~~Marceline Hugot|Linda Whitfield|4~~Rafael Sardina|Richard|5~~Allison Macri|Carole Ann|6~~Alan Simpson|Ryan James|7~~Nic Novicki|Karl|8~~Tamara Mintz|Danica Schwartz|9~~Cassandra Inman|Erica Weiss|10~~Meg Hudson|Beautiful Girl|11~~Laura Harrier|Manuscript Woman|12~~Cat Lynch|Girl in Dress|13,Director|Richard LaGravenese|Directing~~Producer|Richard LaGravenese|Production~~Producer|Janet Brenner|Production~~Producer|Kurt Deutsch|Production~~Writer|Richard LaGravenese|Writing
35219,Michael Shannon|John Rosow|0~~Amy Ryan|Miss Charley|1~~Frank Wood|Harold Fullmer|2~~Linda Emond|Megan Fullmer|3~~John Ventimiglia|Hero Furillo|4~~Margaret Colin|Lana Cobb|5~~Paul Sparks|Gus Papitos|6~~Yul Vazquez|Don Edgar|7~~Paul Adelstein|Drexler Hewitt|8~~Liza Weil|Agent Chambers|9~~Daniel Franzese|Agent Craig|10~~Merritt Wever|Mabel Page|11~~Gary Wilmes|Eric Jelin|12,Director|Noah Buschel|Directing~~Writer|Noah Buschel|Writing
28260,Melinda Clarke|Julie Walker|0~~J. Trevor Edmond|Curt Reynolds|1~~Kent McCord|Col. John Reynolds|2~~Sarah Douglas|Lt. Col. Sinclair|3~~James T. Callahan|Col. Peck|4~~Basil Wallace|Riverman|5~~Mike Moroff|Santos|6~~Julian Scott Urena|Mogo|7~~Pía Reyes|Alicia|8~~Sal Lopez|Felipe|9~~Dana Lee|Store Owner|10~~Jill Andre|Dr. Beers|11~~David Wells|Laboratory Technician|12~~Anthony Hickox|Dr. Hickox|13~~Brian Peck|Ballistics Technician|14~~Gary Schmoeller|Base Captain|15~~Michael Deak|Cop #1|16,Director|Brian Yuzna|Directing~~Producer|Brian Yuzna|Production~~Producer|Gary Schmoeller|Production~~Producer|John Penney|Production~~Director of Photography|Gerry Lively|Camera~~Original Music Composer|Barry Goldberg|Sound~~Editor|Christopher Roth|Editing~~Makeup Effects|Steve Johnson|Crew~~Writer|John Penney|Writing
7515,Chris Evans|Syd|0~~Jessica Biel|London|1~~Joy Bryant|Mallory|2~~Jason Statham|Bateman|3~~Kelli Garner|Maya|4~~Isla Fisher|Rebecca|5~~Louis C.K.|Therapist|6~~Jeff Wolfe|Jay|7~~Dane Cook|George|8~~Lina Esco|Kelly|9~~Paula Patton|Alex|10~~Kat Dennings|Lilly|11~~Juliette Marquis|Michelle|12~~John Newton|Josh|13~~Sophie Monk|Lauren|14~~Casey LaBow|Dominatrix (uncredited)|15,Director|Hunter Richards|Directing~~Producer|Bonnie Timmermann|Production~~Producer|Ash R. Shah|Production~~Producer|Paul Davis-Miller|Production~~Executive Producer|David Hillary|Production~~Executive Producer|Timothy Wayne Peternel|Production~~Executive Producer|Benedict Carver|Production~~Director of Photography|Jo Willems|Camera~~Editor|Tracey Wadmore-Smith|Editing~~Production Design|Erin Smith|Art~~Costume Design|Rhona Meyers|Costume & Make-Up~~Casting|Stephen Vincent|Production~~Art Direction|Andrew Reznik|Art~~Writer|Hunter Richards|Writing~~Key Hair Stylist|Richard De Alba|Costume & Make-Up~~Script Supervisor|Aaron Pope|Directing~~Co-Producer|D. Scott Lumpkin|Production~~Hair Department Head|Daniel Curet|Costume & Make-Up~~Visual Effects Producer|Youngki Lee|Visual Effects~~Associate Producer|Ross Alan Weinberg|Production
